agency_cd	site_no	datetime	99708_00060_00003	99708_00060_00003_cd
USGS	08279500	2016-12-29	514	A
USGS	08279500	2016-12-30	498	A
USGS	08279500	2016-12-31	486	A
USGS	08279500	2017-01-01	501	A
USGS	08279500	2017-01-02	510	A
USGS	08279500	2017-01-03	512	A
USGS	08279500	2017-01-04	512	A
USGS	08279500	2017-01-05	528	A
USGS	08279500	2017-01-06	551	A
USGS	08279500	2017-01-07	457	A
USGS	08279500	2017-01-08	461	A
USGS	08279500	2017-01-09	518	A
USGS	08279500	2017-01-10	538	A
USGS	08279500	2017-01-11	537	A
USGS	08279500	2017-01-12	531	A
USGS	08279500	2017-01-13	551	A
USGS	08279500	2017-01-14	567	A
USGS	08279500	2017-01-15	594	A
USGS	08279500	2017-01-16	611	A
USGS	08279500	2017-01-17	609	A
USGS	08279500	2017-01-18	600	A
USGS	08279500	2017-01-19	583	A
USGS	08279500	2017-01-20	582	A
USGS	08279500	2017-01-21	578	A
USGS	08279500	2017-01-22	559	A
USGS	08279500	2017-01-23	542	A
USGS	08279500	2017-01-24	542	A
USGS	08279500	2017-01-25	540	A
USGS	08279500	2017-01-26	515	A
USGS	08279500	2017-01-27	492	A
USGS	08279500	2017-01-28	457	A
USGS	08279500	2017-01-29	451	A
USGS	08279500	2017-01-30	463	A
USGS	08279500	2017-01-31	477	A
USGS	08279500	2017-02-01	492	A
USGS	08279500	2017-02-02	513	A
USGS	08279500	2017-02-03	523	A
USGS	08279500	2017-02-04	537	A
USGS	08279500	2017-02-05	544	A
USGS	08279500	2017-02-06	558	A
USGS	08279500	2017-02-07	548	A
USGS	08279500	2017-02-08	572	A
USGS	08279500	2017-02-09	583	A
USGS	08279500	2017-02-10	601	A
USGS	08279500	2017-02-11	637	A
USGS	08279500	2017-02-12	690	A
USGS	08279500	2017-02-13	755	A
USGS	08279500	2017-02-14	793	A
USGS	08279500	2017-02-15	789	A
USGS	08279500	2017-02-16	807	A
USGS	08279500	2017-02-17	773	A
USGS	08279500	2017-02-18	768	A
USGS	08279500	2017-02-19	771	A
USGS	08279500	2017-02-20	773	A
USGS	08279500	2017-02-21	799	A
USGS	08279500	2017-02-22	816	A
USGS	08279500	2017-02-23	826	A
USGS	08279500	2017-02-24	816	A
USGS	08279500	2017-02-25	763	A
USGS	08279500	2017-02-26	723	A
USGS	08279500	2017-02-27	681	A
USGS	08279500	2017-02-28	663	A
USGS	08279500	2017-03-01	661	A
USGS	08279500	2017-03-02	656	A
USGS	08279500	2017-03-03	655	A
USGS	08279500	2017-03-04	632	A
USGS	08279500	2017-03-05	624	A
USGS	08279500	2017-03-06	627	A
USGS	08279500	2017-03-07	615	A
USGS	08279500	2017-03-08	640	A
USGS	08279500	2017-03-09	649	A
USGS	08279500	2017-03-10	634	A
USGS	08279500	2017-03-11	644	A
USGS	08279500	2017-03-12	672	A
USGS	08279500	2017-03-13	702	A
USGS	08279500	2017-03-14	746	A
USGS	08279500	2017-03-15	796	A
USGS	08279500	2017-03-16	862	A
USGS	08279500	2017-03-17	924	A
USGS	08279500	2017-03-18	1010	A
USGS	08279500	2017-03-19	1110	A
USGS	08279500	2017-03-20	1240	A
USGS	08279500	2017-03-21	1400	A
USGS	08279500	2017-03-22	1540	A
USGS	08279500	2017-03-23	1700	A
USGS	08279500	2017-03-24	1910	A
USGS	08279500	2017-03-25	2080	A
USGS	08279500	2017-03-26	2050	A
USGS	08279500	2017-03-27	1900	A
USGS	08279500	2017-03-28	1830	A
USGS	08279500	2017-03-29	1900	A
USGS	08279500	2017-03-30	1900	A
USGS	08279500	2017-03-31	1870	A
USGS	08279500	2017-04-01	1850	A
USGS	08279500	2017-04-02	1830	A
USGS	08279500	2017-04-03	1700	A
USGS	08279500	2017-04-04	1650	A
USGS	08279500	2017-04-05	1490	A
USGS	08279500	2017-04-06	1300	A
USGS	08279500	2017-04-07	1120	A
USGS	08279500	2017-04-08	1010	A
USGS	08279500	2017-04-09	963	A
USGS	08279500	2017-04-10	939	A
USGS	08279500	2017-04-11	933	A
USGS	08279500	2017-04-12	928	A
USGS	08279500	2017-04-13	934	A
USGS	08279500	2017-04-14	995	A
USGS	08279500	2017-04-15	1160	A
USGS	08279500	2017-04-16	1340	A
USGS	08279500	2017-04-17	1490	A
USGS	08279500	2017-04-18	1660	A
USGS	08279500	2017-04-19	1780	A
USGS	08279500	2017-04-20	1900	A
USGS	08279500	2017-04-21	2130	A
USGS	08279500	2017-04-22	2290	A
USGS	08279500	2017-04-23	2270	A
USGS	08279500	2017-04-24	2120	A
USGS	08279500	2017-04-25	2110	A
USGS	08279500	2017-04-26	2170	A
USGS	08279500	2017-04-27	2190	A
USGS	08279500	2017-04-28	1960	A
USGS	08279500	2017-04-29	1690	A
USGS	08279500	2017-04-30	1600	A
USGS	08279500	2017-05-01	1500	A
USGS	08279500	2017-05-02	1400	A
USGS	08279500	2017-05-03	1340	A
USGS	08279500	2017-05-04	1310	A
USGS	08279500	2017-05-05	1340	A
USGS	08279500	2017-05-06	1500	A
USGS	08279500	2017-05-07	1770	A
USGS	08279500	2017-05-08	2110	A
USGS	08279500	2017-05-09	2620	A
USGS	08279500	2017-05-10	3580	A
USGS	08279500	2017-05-11	3900	A
USGS	08279500	2017-05-12	4030	A
USGS	08279500	2017-05-13	3840	A
USGS	08279500	2017-05-14	3230	A
USGS	08279500	2017-05-15	3080	A
USGS	08279500	2017-05-16	3390	A
USGS	08279500	2017-05-17	3610	A
USGS	08279500	2017-05-18	3650	A
USGS	08279500	2017-05-19	3640	A
USGS	08279500	2017-05-20	3170	A
USGS	08279500	2017-05-21	2560	A
USGS	08279500	2017-05-22	2180	A
USGS	08279500	2017-05-23	1960	A
USGS	08279500	2017-05-24	1850	A
USGS	08279500	2017-05-25	1810	A
USGS	08279500	2017-05-26	1960	A
USGS	08279500	2017-05-27	2190	A
USGS	08279500	2017-05-28	2400	A
USGS	08279500	2017-05-29	2460	A
USGS	08279500	2017-05-30	2530	A
USGS	08279500	2017-05-31	2500	A
USGS	08279500	2017-06-01	2550	A
USGS	08279500	2017-06-02	2670	A
USGS	08279500	2017-06-03	2800	A
USGS	08279500	2017-06-04	2840	A
USGS	08279500	2017-06-05	2870	A
USGS	08279500	2017-06-06	2920	A
USGS	08279500	2017-06-07	3090	A
USGS	08279500	2017-06-08	3250	A
USGS	08279500	2017-06-09	3290	A
USGS	08279500	2017-06-10	3240	A
USGS	08279500	2017-06-11	3100	A
USGS	08279500	2017-06-12	2870	A
USGS	08279500	2017-06-13	2570	A
USGS	08279500	2017-06-14	2220	A
USGS	08279500	2017-06-15	1810	A
USGS	08279500	2017-06-16	1600	A
USGS	08279500	2017-06-17	1440	A
USGS	08279500	2017-06-18	1370	A
USGS	08279500	2017-06-19	1410	A
USGS	08279500	2017-06-20	1440	A
USGS	08279500	2017-06-21	1490	A
USGS	08279500	2017-06-22	1450	A
USGS	08279500	2017-06-23	1410	A
USGS	08279500	2017-06-24	1280	A
USGS	08279500	2017-06-25	1110	A
USGS	08279500	2017-06-26	970	A
USGS	08279500	2017-06-27	904	A
USGS	08279500	2017-06-28	915	A
USGS	08279500	2017-06-29	845	A
USGS	08279500	2017-06-30	711	A
USGS	08279500	2017-07-01	632	A
USGS	08279500	2017-07-02	597	A
USGS	08279500	2017-07-03	637	A
USGS	08279500	2017-07-04	674	A
USGS	08279500	2017-07-05	630	A
USGS	08279500	2017-07-06	597	A
USGS	08279500	2017-07-07	558	A
USGS	08279500	2017-07-08	535	A
USGS	08279500	2017-07-09	489	A
USGS	08279500	2017-07-10	448	A
USGS	08279500	2017-07-11	433	A
USGS	08279500	2017-07-12	423	A
USGS	08279500	2017-07-13	424	A
USGS	08279500	2017-07-14	425	A
USGS	08279500	2017-07-15	445	A
USGS	08279500	2017-07-16	459	A
USGS	08279500	2017-07-17	616	A
USGS	08279500	2017-07-18	700	A
USGS	08279500	2017-07-19	707	A
USGS	08279500	2017-07-20	614	A
USGS	08279500	2017-07-21	597	A
USGS	08279500	2017-07-22	539	A
USGS	08279500	2017-07-23	482	A
USGS	08279500	2017-07-24	433	A
USGS	08279500	2017-07-25	398	A
USGS	08279500	2017-07-26	389	A
USGS	08279500	2017-07-27	423	A
USGS	08279500	2017-07-28	464	A
USGS	08279500	2017-07-29	502	A
USGS	08279500	2017-07-30	561	A
USGS	08279500	2017-07-31	598	A
USGS	08279500	2017-08-01	573	A
USGS	08279500	2017-08-02	573	A
USGS	08279500	2017-08-03	571	A
USGS	08279500	2017-08-04	563	A
USGS	08279500	2017-08-05	512	A
USGS	08279500	2017-08-06	512	A
USGS	08279500	2017-08-07	584	A
USGS	08279500	2017-08-08	606	A
USGS	08279500	2017-08-09	573	A
USGS	08279500	2017-08-10	538	A
USGS	08279500	2017-08-11	519	A
USGS	08279500	2017-08-12	531	A
USGS	08279500	2017-08-13	479	A
USGS	08279500	2017-08-14	451	A
USGS	08279500	2017-08-15	431	A
USGS	08279500	2017-08-16	406	A
USGS	08279500	2017-08-17	394	A
USGS	08279500	2017-08-18	382	A
USGS	08279500	2017-08-19	367	A
USGS	08279500	2017-08-20	362	A
USGS	08279500	2017-08-21	368	A
USGS	08279500	2017-08-22	388	A
USGS	08279500	2017-08-23	397	A
USGS	08279500	2017-08-24	363	A
USGS	08279500	2017-08-25	369	A
USGS	08279500	2017-08-26	365	A
USGS	08279500	2017-08-27	374	A
USGS	08279500	2017-08-28	380	A
USGS	08279500	2017-08-29	376	A
USGS	08279500	2017-08-30	372	A
USGS	08279500	2017-08-31	337	A
USGS	08279500	2017-09-01	313	A
USGS	08279500	2017-09-02	302	A
USGS	08279500	2017-09-03	278	A
USGS	08279500	2017-09-04	281	A
USGS	08279500	2017-09-05	301	A
USGS	08279500	2017-09-06	290	A
USGS	08279500	2017-09-07	279	A
USGS	08279500	2017-09-08	279	A
USGS	08279500	2017-09-09	281	A
USGS	08279500	2017-09-10	270	A
USGS	08279500	2017-09-11	284	A
USGS	08279500	2017-09-12	279	A
USGS	08279500	2017-09-13	263	A
USGS	08279500	2017-09-14	248	A
USGS	08279500	2017-09-15	251	A
USGS	08279500	2017-09-16	257	A
USGS	08279500	2017-09-17	261	A
USGS	08279500	2017-09-18	265	A
USGS	08279500	2017-09-19	272	A
USGS	08279500	2017-09-20	275	A
USGS	08279500	2017-09-21	288	A
USGS	08279500	2017-09-22	274	A
USGS	08279500	2017-09-23	259	A
USGS	08279500	2017-09-24	281	A
USGS	08279500	2017-09-25	274	A
USGS	08279500	2017-09-26	260	A
USGS	08279500	2017-09-27	291	A
USGS	08279500	2017-09-28	467	A
USGS	08279500	2017-09-29	629	A
USGS	08279500	2017-09-30	609	A
USGS	08279500	2017-10-01	571	A
USGS	08279500	2017-10-02	572	A
USGS	08279500	2017-10-03	614	A
USGS	08279500	2017-10-04	660	A
USGS	08279500	2017-10-05	649	A
USGS	08279500	2017-10-06	646	A
USGS	08279500	2017-10-07	603	A
USGS	08279500	2017-10-08	672	A
USGS	08279500	2017-10-09	673	A
USGS	08279500	2017-10-10	630	A
USGS	08279500	2017-10-11	608	A
USGS	08279500	2017-10-12	599	A
USGS	08279500	2017-10-13	576	A
USGS	08279500	2017-10-14	556	A
USGS	08279500	2017-10-15	525	A
USGS	08279500	2017-10-16	494	A
USGS	08279500	2017-10-17	468	A
USGS	08279500	2017-10-18	447	A
USGS	08279500	2017-10-19	434	A
USGS	08279500	2017-10-20	421	A
USGS	08279500	2017-10-21	414	A
USGS	08279500	2017-10-22	404	A
USGS	08279500	2017-10-23	398	A
USGS	08279500	2017-10-24	392	A
USGS	08279500	2017-10-25	388	A
USGS	08279500	2017-10-26	384	A
USGS	08279500	2017-10-27	402	A
USGS	08279500	2017-10-28	404	A
USGS	08279500	2017-10-29	394	A
USGS	08279500	2017-10-30	410	A
USGS	08279500	2017-10-31	427	A
USGS	08279500	2017-11-01	433	A
USGS	08279500	2017-11-02	440	A
USGS	08279500	2017-11-03	431	A
USGS	08279500	2017-11-04	446	A
USGS	08279500	2017-11-05	469	A
USGS	08279500	2017-11-06	474	A
USGS	08279500	2017-11-07	506	A
USGS	08279500	2017-11-08	533	A
USGS	08279500	2017-11-09	539	A
USGS	08279500	2017-11-10	558	A
USGS	08279500	2017-11-11	557	A
USGS	08279500	2017-11-12	534	A
USGS	08279500	2017-11-13	521	A
USGS	08279500	2017-11-14	510	A
USGS	08279500	2017-11-15	501	A
USGS	08279500	2017-11-16	494	A
USGS	08279500	2017-11-17	499	A
USGS	08279500	2017-11-18	612	A
USGS	08279500	2017-11-19	652	A
USGS	08279500	2017-11-20	675	A
USGS	08279500	2017-11-21	702	A
USGS	08279500	2017-11-22	689	A
USGS	08279500	2017-11-23	678	A
USGS	08279500	2017-11-24	693	A
USGS	08279500	2017-11-25	719	A
USGS	08279500	2017-11-26	726	A
USGS	08279500	2017-11-27	723	A
USGS	08279500	2017-11-28	718	A
USGS	08279500	2017-11-29	717	A
USGS	08279500	2017-11-30	710	A
USGS	08279500	2017-12-01	710	A
USGS	08279500	2017-12-02	705	A
USGS	08279500	2017-12-03	699	A
USGS	08279500	2017-12-04	690	A
USGS	08279500	2017-12-05	686	A
USGS	08279500	2017-12-06	658	A
USGS	08279500	2017-12-07	618	A
USGS	08279500	2017-12-08	542	A
USGS	08279500	2017-12-09	501	A
USGS	08279500	2017-12-10	541	A
USGS	08279500	2017-12-11	522	A
USGS	08279500	2017-12-12	515	A
USGS	08279500	2017-12-13	503	A
USGS	08279500	2017-12-14	505	A
USGS	08279500	2017-12-15	556	A
USGS	08279500	2017-12-16	576	A
USGS	08279500	2017-12-17	570	A
USGS	08279500	2017-12-18	537	A
USGS	08279500	2017-12-19	554	A
USGS	08279500	2017-12-20	528	A
USGS	08279500	2017-12-21	547	A
USGS	08279500	2017-12-22	572	A
USGS	08279500	2017-12-23	554	A
USGS	08279500	2017-12-24	531	A
USGS	08279500	2017-12-25	526	A
USGS	08279500	2017-12-26	507	A
USGS	08279500	2017-12-27	524	A
USGS	08279500	2017-12-28	530	A
USGS	08279500	2017-12-29	537	A
USGS	08279500	2017-12-30	540	A
USGS	08279500	2017-12-31	531	A
USGS	08279500	2018-01-01	532	A
USGS	08279500	2018-01-02	538	A
USGS	08279500	2018-01-03	509	A
USGS	08279500	2018-01-04	490	A
USGS	08279500	2018-01-05	483	A
USGS	08279500	2018-01-06	490	A
USGS	08279500	2018-01-07	520	A
USGS	08279500	2018-01-08	524	A
USGS	08279500	2018-01-09	533	A
USGS	08279500	2018-01-10	564	A
USGS	08279500	2018-01-11	584	A
USGS	08279500	2018-01-12	574	A
USGS	08279500	2018-01-13	530	A
USGS	08279500	2018-01-14	528	A
USGS	08279500	2018-01-15	523	A
USGS	08279500	2018-01-16	532	A
USGS	08279500	2018-01-17	486	A
USGS	08279500	2018-01-18	446	A
USGS	08279500	2018-01-19	466	A
USGS	08279500	2018-01-20	501	A
USGS	08279500	2018-01-21	554	A
USGS	08279500	2018-01-22	542	A
USGS	08279500	2018-01-23	458	A
USGS	08279500	2018-01-24	421	A
USGS	08279500	2018-01-25	478	A
USGS	08279500	2018-01-26	475	A
USGS	08279500	2018-01-27	471	A
USGS	08279500	2018-01-28	461	A
USGS	08279500	2018-01-29	474	A
USGS	08279500	2018-01-30	509	A
USGS	08279500	2018-01-31	514	A
USGS	08279500	2018-02-01	526	A
USGS	08279500	2018-02-02	558	A
USGS	08279500	2018-02-03	557	A
USGS	08279500	2018-02-04	571	A
USGS	08279500	2018-02-05	571	A
USGS	08279500	2018-02-06	567	A
USGS	08279500	2018-02-07	588	A
USGS	08279500	2018-02-08	580	A
USGS	08279500	2018-02-09	570	A
USGS	08279500	2018-02-10	559	A
USGS	08279500	2018-02-11	550	A
USGS	08279500	2018-02-12	551	A
USGS	08279500	2018-02-13	546	A
USGS	08279500	2018-02-14	560	A
USGS	08279500	2018-02-15	552	A
USGS	08279500	2018-02-16	561	A
USGS	08279500	2018-02-17	567	A
USGS	08279500	2018-02-18	581	A
USGS	08279500	2018-02-19	562	A
USGS	08279500	2018-02-20	550	A
USGS	08279500	2018-02-21	546	A
USGS	08279500	2018-02-22	557	A
USGS	08279500	2018-02-23	547	A
USGS	08279500	2018-02-24	528	A
USGS	08279500	2018-02-25	529	A
USGS	08279500	2018-02-26	533	A
USGS	08279500	2018-02-27	549	A
USGS	08279500	2018-02-28	554	A
USGS	08279500	2018-03-01	543	A
USGS	08279500	2018-03-02	533	A
USGS	08279500	2018-03-03	532	A
USGS	08279500	2018-03-04	536	A
USGS	08279500	2018-03-05	526	A
USGS	08279500	2018-03-06	519	A
USGS	08279500	2018-03-07	525	A
USGS	08279500	2018-03-08	531	A
USGS	08279500	2018-03-09	520	A
USGS	08279500	2018-03-10	515	A
USGS	08279500	2018-03-11	522	A
USGS	08279500	2018-03-12	528	A
USGS	08279500	2018-03-13	540	A
USGS	08279500	2018-03-14	556	A
USGS	08279500	2018-03-15	566	A
USGS	08279500	2018-03-16	577	A
USGS	08279500	2018-03-17	590	A
USGS	08279500	2018-03-18	638	A
USGS	08279500	2018-03-19	660	A
USGS	08279500	2018-03-20	627	A
USGS	08279500	2018-03-21	607	A
USGS	08279500	2018-03-22	585	A
USGS	08279500	2018-03-23	569	A
USGS	08279500	2018-03-24	518	A
USGS	08279500	2018-03-25	468	A
USGS	08279500	2018-03-26	465	A
USGS	08279500	2018-03-27	489	A
USGS	08279500	2018-03-28	522	A
USGS	08279500	2018-03-29	476	A
USGS	08279500	2018-03-30	420	A
USGS	08279500	2018-03-31	367	A
USGS	08279500	2018-04-01	336	A
USGS	08279500	2018-04-02	320	A
USGS	08279500	2018-04-03	296	A
USGS	08279500	2018-04-04	284	A
USGS	08279500	2018-04-05	274	A
USGS	08279500	2018-04-06	264	A
USGS	08279500	2018-04-07	261	A
USGS	08279500	2018-04-08	263	A
USGS	08279500	2018-04-09	286	A
USGS	08279500	2018-04-10	268	A
USGS	08279500	2018-04-11	588	A
USGS	08279500	2018-04-12	535	A
USGS	08279500	2018-04-13	419	A
USGS	08279500	2018-04-14	343	A
USGS	08279500	2018-04-15	294	A
USGS	08279500	2018-04-16	272	A
USGS	08279500	2018-04-17	261	A
USGS	08279500	2018-04-18	247	A
USGS	08279500	2018-04-19	229	A
USGS	08279500	2018-04-20	235	A
USGS	08279500	2018-04-21	250	A
USGS	08279500	2018-04-22	262	A
USGS	08279500	2018-04-23	266	A
USGS	08279500	2018-04-24	262	A
USGS	08279500	2018-04-25	263	A
USGS	08279500	2018-04-26	256	A
USGS	08279500	2018-04-27	244	A
USGS	08279500	2018-04-28	247	A
USGS	08279500	2018-04-29	252	A
USGS	08279500	2018-04-30	260	A
USGS	08279500	2018-05-01	257	A
USGS	08279500	2018-05-02	235	A
USGS	08279500	2018-05-03	240	A
USGS	08279500	2018-05-04	253	A
USGS	08279500	2018-05-05	262	A
USGS	08279500	2018-05-06	253	A
USGS	08279500	2018-05-07	248	A
USGS	08279500	2018-05-08	245	A
USGS	08279500	2018-05-09	235	A
USGS	08279500	2018-05-10	236	A
USGS	08279500	2018-05-11	239	A
USGS	08279500	2018-05-12	254	A
USGS	08279500	2018-05-13	262	A
USGS	08279500	2018-05-14	316	A
USGS	08279500	2018-05-15	350	A
USGS	08279500	2018-05-16	354	A
USGS	08279500	2018-05-17	342	A
USGS	08279500	2018-05-18	314	A
USGS	08279500	2018-05-19	308	A
USGS	08279500	2018-05-20	326	A
USGS	08279500	2018-05-21	327	A
USGS	08279500	2018-05-22	337	A
USGS	08279500	2018-05-23	324	A
USGS	08279500	2018-05-24	300	A
USGS	08279500	2018-05-25	295	A
USGS	08279500	2018-05-26	309	A
USGS	08279500	2018-05-27	300	A
USGS	08279500	2018-05-28	282	A
USGS	08279500	2018-05-29	276	A
USGS	08279500	2018-05-30	276	A
USGS	08279500	2018-05-31	270	A
USGS	08279500	2018-06-01	255	A
USGS	08279500	2018-06-02	242	A
USGS	08279500	2018-06-03	236	A
USGS	08279500	2018-06-04	236	A
USGS	08279500	2018-06-05	242	A
USGS	08279500	2018-06-06	246	A
USGS	08279500	2018-06-07	267	A
USGS	08279500	2018-06-08	282	A
USGS	08279500	2018-06-09	289	A
USGS	08279500	2018-06-10	263	A
USGS	08279500	2018-06-11	245	A
USGS	08279500	2018-06-12	234	A
USGS	08279500	2018-06-13	224	A
USGS	08279500	2018-06-14	212	A
USGS	08279500	2018-06-15	206	A
USGS	08279500	2018-06-16	204	A
USGS	08279500	2018-06-17	205	A
USGS	08279500	2018-06-18	200	A
USGS	08279500	2018-06-19	202	A
USGS	08279500	2018-06-20	202	A
USGS	08279500	2018-06-21	196	A
USGS	08279500	2018-06-22	192	A
USGS	08279500	2018-06-23	189	A
USGS	08279500	2018-06-24	181	A
USGS	08279500	2018-06-25	175	A
USGS	08279500	2018-06-26	173	A
USGS	08279500	2018-06-27	165	A
USGS	08279500	2018-06-28	158	A
USGS	08279500	2018-06-29	155	A
USGS	08279500	2018-06-30	151	A
USGS	08279500	2018-07-01	146	A
USGS	08279500	2018-07-02	143	A
USGS	08279500	2018-07-03	143	A
USGS	08279500	2018-07-04	144	A
USGS	08279500	2018-07-05	144	A
USGS	08279500	2018-07-06	149	A
USGS	08279500	2018-07-07	161	A
USGS	08279500	2018-07-08	158	A
USGS	08279500	2018-07-09	158	A
USGS	08279500	2018-07-10	155	A
USGS	08279500	2018-07-11	149	A
USGS	08279500	2018-07-12	154	A
USGS	08279500	2018-07-13	145	A
USGS	08279500	2018-07-14	151	A
USGS	08279500	2018-07-15	154	A
USGS	08279500	2018-07-16	151	A
USGS	08279500	2018-07-17	172	A
USGS	08279500	2018-07-18	162	A
USGS	08279500	2018-07-19	156	A
USGS	08279500	2018-07-20	149	A
USGS	08279500	2018-07-21	142	A
USGS	08279500	2018-07-22	138	A
USGS	08279500	2018-07-23	135	A
USGS	08279500	2018-07-24	166	A
USGS	08279500	2018-07-25	178	A
USGS	08279500	2018-07-26	163	A
USGS	08279500	2018-07-27	153	A
USGS	08279500	2018-07-28	161	A
USGS	08279500	2018-07-29	159	A
USGS	08279500	2018-07-30	153	A
USGS	08279500	2018-07-31	149	A
USGS	08279500	2018-08-01	149	A
USGS	08279500	2018-08-02	147	A
USGS	08279500	2018-08-03	142	A
USGS	08279500	2018-08-04	143	A
USGS	08279500	2018-08-05	142	A
USGS	08279500	2018-08-06	140	A
USGS	08279500	2018-08-07	142	A
USGS	08279500	2018-08-08	139	A
USGS	08279500	2018-08-09	165	A
USGS	08279500	2018-08-10	207	A
USGS	08279500	2018-08-11	171	A
USGS	08279500	2018-08-12	166	A
USGS	08279500	2018-08-13	161	A
USGS	08279500	2018-08-14	159	A
USGS	08279500	2018-08-15	158	A
USGS	08279500	2018-08-16	158	A
USGS	08279500	2018-08-17	159	A
USGS	08279500	2018-08-18	162	A
USGS	08279500	2018-08-19	166	A
USGS	08279500	2018-08-20	162	A
USGS	08279500	2018-08-21	159	A
USGS	08279500	2018-08-22	161	A
USGS	08279500	2018-08-23	161	A
USGS	08279500	2018-08-24	159	A
USGS	08279500	2018-08-25	161	A
USGS	08279500	2018-08-26	164	A
USGS	08279500	2018-08-27	168	A
USGS	08279500	2018-08-28	170	A
USGS	08279500	2018-08-29	166	A
USGS	08279500	2018-08-30	165	A
USGS	08279500	2018-08-31	163	A
USGS	08279500	2018-09-01	178	A
USGS	08279500	2018-09-02	172	A
USGS	08279500	2018-09-03	174	A
USGS	08279500	2018-09-04	170	A
USGS	08279500	2018-09-05	171	A
USGS	08279500	2018-09-06	175	A
USGS	08279500	2018-09-07	174	A
USGS	08279500	2018-09-08	171	A
USGS	08279500	2018-09-09	170	A
USGS	08279500	2018-09-10	168	A
USGS	08279500	2018-09-11	165	A
USGS	08279500	2018-09-12	160	A
USGS	08279500	2018-09-13	155	A
USGS	08279500	2018-09-14	153	A
USGS	08279500	2018-09-15	150	A
USGS	08279500	2018-09-16	153	A
USGS	08279500	2018-09-17	149	A
USGS	08279500	2018-09-18	149	A
USGS	08279500	2018-09-19	152	A
USGS	08279500	2018-09-20	160	A
USGS	08279500	2018-09-21	158	A
USGS	08279500	2018-09-22	158	A
USGS	08279500	2018-09-23	157	A
USGS	08279500	2018-09-24	159	A
USGS	08279500	2018-09-25	160	A
USGS	08279500	2018-09-26	163	A
USGS	08279500	2018-09-27	167	A
USGS	08279500	2018-09-28	162	A
USGS	08279500	2018-09-29	163	A
USGS	08279500	2018-09-30	165	A
USGS	08279500	2018-10-01	165	A
USGS	08279500	2018-10-02	161	A
USGS	08279500	2018-10-03	164	A
USGS	08279500	2018-10-04	163	A
USGS	08279500	2018-10-05	162	A
USGS	08279500	2018-10-06	161	A
USGS	08279500	2018-10-07	160	A
USGS	08279500	2018-10-08	160	A
USGS	08279500	2018-10-09	160	A
USGS	08279500	2018-10-10	161	A
USGS	08279500	2018-10-11	163	A
USGS	08279500	2018-10-12	167	A
USGS	08279500	2018-10-13	166	A
USGS	08279500	2018-10-14	194	A
USGS	08279500	2018-10-15	183	A
USGS	08279500	2018-10-16	179	A
USGS	08279500	2018-10-17	171	A
USGS	08279500	2018-10-18	170	A
USGS	08279500	2018-10-19	170	A
USGS	08279500	2018-10-20	167	A
USGS	08279500	2018-10-21	168	A
USGS	08279500	2018-10-22	171	A
USGS	08279500	2018-10-23	174	A
USGS	08279500	2018-10-24	190	A
USGS	08279500	2018-10-25	202	A
USGS	08279500	2018-10-26	202	A
USGS	08279500	2018-10-27	200	A
USGS	08279500	2018-10-28	197	A
USGS	08279500	2018-10-29	192	A
USGS	08279500	2018-10-30	194	A
USGS	08279500	2018-10-31	254	A
USGS	08279500	2018-11-01	227	A
USGS	08279500	2018-11-02	215	A
USGS	08279500	2018-11-03	222	A
USGS	08279500	2018-11-04	226	A
USGS	08279500	2018-11-05	222	A
USGS	08279500	2018-11-06	227	A
USGS	08279500	2018-11-07	235	A
USGS	08279500	2018-11-08	226	A
USGS	08279500	2018-11-09	213	A
USGS	08279500	2018-11-10	204	A
USGS	08279500	2018-11-11	204	A
USGS	08279500	2018-11-12	205	A
USGS	08279500	2018-11-13	190	A
USGS	08279500	2018-11-14	189	A
USGS	08279500	2018-11-15	195	A
USGS	08279500	2018-11-16	203	A
USGS	08279500	2018-11-17	210	A
USGS	08279500	2018-11-18	214	A
USGS	08279500	2018-11-19	214	A
USGS	08279500	2018-11-20	212	A
USGS	08279500	2018-11-21	217	A
USGS	08279500	2018-11-22	212	A
USGS	08279500	2018-11-23	214	A
USGS	08279500	2018-11-24	214	A
USGS	08279500	2018-11-25	210	A
USGS	08279500	2018-11-26	205	A
USGS	08279500	2018-11-27	210	A
USGS	08279500	2018-11-28	222	A
USGS	08279500	2018-11-29	229	A
USGS	08279500	2018-11-30	232	A
USGS	08279500	2018-12-01	274	A
USGS	08279500	2018-12-02	357	A
USGS	08279500	2018-12-03	319	A
USGS	08279500	2018-12-04	277	A
USGS	08279500	2018-12-05	255	A
USGS	08279500	2018-12-06	289	A
USGS	08279500	2018-12-07	326	A
USGS	08279500	2018-12-08	345	A
USGS	08279500	2018-12-09	345	A
USGS	08279500	2018-12-10	314	A
USGS	08279500	2018-12-11	324	A
USGS	08279500	2018-12-12	337	A
USGS	08279500	2018-12-13	341	A
USGS	08279500	2018-12-14	328	A
USGS	08279500	2018-12-15	322	A
USGS	08279500	2018-12-16	322	A
USGS	08279500	2018-12-17	338	A
USGS	08279500	2018-12-18	345	A
USGS	08279500	2018-12-19	354	A
USGS	08279500	2018-12-20	351	A
USGS	08279500	2018-12-21	342	A
USGS	08279500	2018-12-22	345	A
USGS	08279500	2018-12-23	335	A
USGS	08279500	2018-12-24	328	A
USGS	08279500	2018-12-25	316	A
USGS	08279500	2018-12-26	334	A
USGS	08279500	2018-12-27	353	A
USGS	08279500	2018-12-28	354	A
